,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,1997-09-30,12.6,11.25,14.38,10.85,826918,1065632955.0,57.12,82.04,5.07,181.42
1,1997-10-31,11.32,13.85,15.3,10.64,754997,1031241146.5,41.42,23.11,2.6,165.64
2,1997-11-28,13.7,12.09,14.3,11.5,197027,256764371.0,20.22,-12.71,-1.76,43.23
3,1997-12-31,12.07,13.2,13.38,11.0,214178,262330949.5,19.69,9.18,1.11,46.99
4,1998-01-23,13.28,12.2,13.82,11.6,168802,215408648.5,16.82,-7.58,-1.0,37.03
5,1998-02-27,12.5,11.45,12.63,11.35,58388,70245196.25,10.49,-6.15,-0.75,12.81
6,1998-03-31,11.38,11.12,11.48,10.1,116440,125336441.25,12.05,-2.88,-0.33,23.32
7,1998-04-30,11.08,13.05,13.1,10.8,280608,338624276.5,20.68,17.36,1.93,56.21
8,1998-05-29,13.05,14.42,15.2,12.3,307334,416974913.0,22.22,10.5,1.37,61.56
9,1998-06-30,14.58,14.91,16.19,14.3,251154,386078294.5,13.11,3.4,0.49,50.31
10,1998-07-31,15.26,17.97,18.29,13.89,344396,566793260.5,29.51,20.52,3.06,68.98
11,1998-08-31,17.85,17.2,19.3,16.0,176867,322039064.0,18.36,-4.28,-0.77,35.43
12,1998-09-30,17.18,18.9,19.56,16.5,169576,312842827.75,17.79,9.88,1.7,33.97
13,1998-10-30,10.5,12.75,13.1,10.5,426323,519886768.0,13.76,-32.54,-6.15,47.44
14,1998-11-30,12.78,11.35,12.83,10.5,387877,457247384.5,18.27,-10.98,-1.4,43.16
15,1998-12-31,11.3,9.3,11.42,9.21,178023,186018035.75,19.47,-18.06,-2.05,19.81
16,1999-01-29,9.3,8.92,9.51,8.6,76112,68819336.81,9.78,-4.09,-0.38,8.47
17,1999-02-09,8.78,8.17,9.4,7.9,49400,43454630.75,16.82,-8.41,-0.75,5.5
18,1999-03-31,8.18,8.42,10.45,8.06,290500,267263321.75,29.25,3.06,0.25,32.33
19,1999-04-30,8.4,7.38,8.81,6.98,165178,133964816.88,21.73,-12.35,-1.04,18.38
20,1999-05-31,7.25,8.4,9.7,6.97,618953,532682155.75,36.99,13.82,1.02,68.88
21,1999-06-30,8.3,13.87,15.28,8.17,2233137,2655730454.0,84.64,65.12,5.47,248.5
22,1999-07-30,13.9,11.76,14.0,9.9,627617,770945155.0,29.56,-15.21,-2.11,69.84
23,1999-08-31,12.1,10.78,12.8,10.15,235136,268588006.0,22.53,-8.33,-0.98,26.17
24,1999-09-30,10.96,10.7,12.2,10.07,189470,214498397.25,19.76,-0.74,-0.08,21.08
25,1999-10-29,10.8,10.29,11.0,10.05,46728,49052903.12,8.88,-3.83,-0.41,5.2
26,1999-11-30,10.3,9.31,10.3,9.15,64659,62355891.69,11.18,-9.52,-0.98,7.2
27,1999-12-30,9.35,8.3,9.5,8.08,50888,44893356.12,15.25,-10.85,-1.01,5.66
28,2000-01-28,8.33,10.09,10.25,8.2,241124,227313801.25,24.7,21.57,1.79,26.83
29,2000-02-29,10.4,11.03,12.21,9.28,383979,400857184.0,29.04,9.32,0.94,42.73
30,2000-03-31,11.08,11.63,12.58,9.75,621507,700300782.0,25.66,5.44,0.6,69.16
31,2000-04-28,11.55,11.6,12.7,11.1,342898,405153614.0,13.76,-0.26,-0.03,38.16
32,2000-05-31,11.6,12.23,12.35,10.3,272955,320361525.0,17.67,5.43,0.63,30.37
33,2000-06-30,12.25,14.06,14.31,12.01,617338,808993407.0,18.81,14.96,1.83,68.7
34,2000-07-31,14.2,15.97,17.11,13.7,801821,1265125674.0,24.25,13.58,1.91,89.22
35,2000-08-31,16.0,14.49,17.78,13.26,608983,978837758.0,28.3,-9.27,-1.48,52.12
36,2000-09-29,14.39,14.48,15.63,14.0,270183,399872993.0,11.25,-0.07,-0.01,23.12
37,2000-10-31,14.48,13.99,14.58,13.68,200611,281590699.5,6.22,-3.38,-0.49,17.17
38,2000-11-30,13.99,14.55,15.7,13.8,314540,463626574.0,13.58,4.0,0.56,26.92
39,2000-12-29,14.56,15.37,15.45,14.5,316892,478254996.0,6.53,5.64,0.82,27.12
40,2001-01-19,15.4,16.08,17.06,15.35,253682,408936168.0,11.13,4.62,0.71,21.71
