,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,1992-02-28,8.0,10.5,10.75,8.0,232,114000.0,81.36,210.65,7.12,0.11
1,1992-03-31,10.5,9.5,11.15,8.35,47087,42092795.25,26.67,-9.52,-1.0,23.2
2,1992-04-30,9.65,14.95,15.8,9.45,69295,92243225.0,66.84,57.37,5.45,34.14
3,1992-05-29,15.1,24.0,25.1,14.35,90515,178824950.0,71.91,60.54,9.05,44.59
4,1992-06-30,23.7,22.85,24.5,16.2,55085,111724849.5,34.58,-4.79,-1.15,27.14
5,1992-07-31,22.7,23.75,25.5,20.0,98275,223499150.5,24.07,3.94,0.9,48.41
6,1992-08-31,23.7,22.0,25.7,21.75,52556,123093652.75,16.63,-7.37,-1.75,25.89
7,1992-09-30,22.0,21.2,22.0,18.4,47075,98176200.38,16.36,-3.64,-0.8,23.19
8,1992-10-30,21.3,17.5,21.8,14.5,38115,70461675.0,34.43,-17.45,-3.7,18.78
9,1992-11-30,17.65,16.5,17.65,11.05,64540,92521274.88,37.71,-5.71,-1.0,31.79
10,1992-12-31,16.4,20.8,30.45,15.2,121565,220679325.5,92.42,26.06,4.3,59.88
11,1993-01-19,27.15,23.9,27.7,21.2,68885,170540125.0,31.25,14.9,3.1,33.93
12,1993-02-26,24.3,32.1,33.3,24.3,243675,711660444.0,37.66,34.31,8.2,120.04
13,1993-03-31,32.25,28.35,32.85,26.7,161785,486598998.0,19.16,-11.68,-3.75,79.7
14,1993-04-30,28.35,29.6,31.3,27.4,60795,181192900.0,13.76,4.41,1.25,29.95
15,1993-05-31,29.75,17.0,30.0,15.5,102414,248352109.0,48.99,-42.57,-12.6,38.81
16,1993-06-30,17.15,15.2,17.5,15.0,57812,93555459.5,14.71,-10.59,-1.8,21.91
17,1993-07-30,15.2,14.95,16.55,11.0,99290,137702104.0,36.51,-1.64,-0.25,27.17
18,1993-08-31,15.0,15.15,19.35,13.8,204225,326676769.0,37.12,1.34,0.2,55.89
19,1993-09-30,15.2,14.4,15.5,13.25,45940,66583188.13,14.85,-4.95,-0.75,12.57
20,1993-10-29,14.5,13.7,15.05,13.0,29960,42495756.25,14.24,-4.86,-0.7,8.2
21,1993-11-30,13.65,15.3,16.9,13.5,125839,195929686.0,24.82,11.68,1.6,34.44
22,1993-12-31,15.45,15.1,16.45,14.6,137882,214783394.38,12.09,-1.31,-0.2,37.73
23,1994-01-31,15.0,12.2,15.65,12.1,36865,52899002.38,23.51,-19.21,-2.9,10.09
24,1994-02-28,12.0,12.8,14.55,11.95,55543,73394385.62,21.31,4.92,0.6,15.2
25,1994-03-31,12.8,10.05,13.2,10.0,55823,64457761.94,25.0,-21.48,-2.75,15.28
26,1994-04-29,10.0,8.39,10.35,6.5,95035,77060013.69,38.31,-16.52,-1.66,26.01
27,1994-05-31,8.6,6.14,9.55,5.98,174149,140232155.0,42.55,-26.82,-2.25,38.87
28,1994-06-30,6.14,5.25,6.2,5.1,33373,18727294.29,17.92,-14.5,-0.89,7.45
29,1994-07-29,5.25,4.73,5.57,4.63,45028,23068194.85,17.9,-9.9,-0.52,10.05
30,1994-08-31,5.6,8.05,8.65,5.6,526707,406460057.0,64.48,70.19,3.32,117.58
31,1994-09-30,8.2,8.45,12.0,8.12,584026,598304934.0,48.2,4.97,0.4,130.37
32,1994-10-31,8.3,6.92,8.38,6.38,197549,148027654.94,23.67,-18.11,-1.53,44.1
33,1994-11-30,6.9,6.94,7.34,6.65,47980,33799084.93,9.97,0.29,0.02,10.71
