,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2000-07-28,11.98,12.3,12.74,11.01,937702,1109745664.0,28.83,105.0,6.3,110.88
1,2000-08-04,12.3,12.74,12.9,12.0,261512,324557972.0,7.32,3.58,0.44,30.92
2,2000-08-11,12.94,12.7,13.22,12.57,239405,307781068.0,5.1,-0.31,-0.04,28.31
3,2000-08-18,12.7,12.85,13.16,12.66,105443,135980192.0,3.94,1.18,0.15,12.47
4,2000-08-25,12.9,13.73,13.94,12.6,278615,373310796.0,10.43,6.85,0.88,32.95
5,2000-09-01,13.75,13.02,14.18,12.81,160229,216968532.0,9.98,-5.17,-0.71,18.95
6,2000-09-08,13.0,12.72,13.23,12.5,68320,87320607.0,5.61,-2.3,-0.3,8.08
7,2000-09-15,12.64,12.95,13.3,12.64,47366,61560716.5,5.19,1.81,0.23,5.6
8,2000-09-22,12.92,12.33,12.98,12.1,49730,62004058.0,6.8,-4.79,-0.62,5.88
9,2000-09-28,12.3,12.39,12.68,12.13,23733,29358979.5,4.46,0.49,0.06,2.81
10,2000-10-13,12.5,12.52,12.82,12.38,25759,32442454.5,3.55,1.05,0.13,3.05
11,2000-10-20,12.31,12.7,12.75,12.3,30727,38513146.25,3.59,1.44,0.18,3.63
12,2000-10-27,12.75,12.95,13.28,12.7,67995,88374090.0,4.57,1.97,0.25,8.04
13,2000-11-03,12.98,13.0,13.43,12.9,57813,76110255.0,4.09,0.39,0.05,6.84
14,2000-11-10,13.0,13.57,14.0,12.88,190868,260995130.0,8.62,4.38,0.57,22.57
15,2000-11-17,13.58,13.37,13.85,13.33,92408,125648376.0,3.83,-1.47,-0.2,10.93
16,2000-11-24,13.37,13.56,14.5,13.2,177335,248496452.0,9.72,1.42,0.19,20.97
17,2000-12-01,13.53,13.94,14.1,13.37,65313,90417438.0,5.38,2.8,0.38,7.72
18,2000-12-08,13.95,13.8,14.45,13.6,68442,96410185.0,6.1,-1.0,-0.14,8.09
19,2000-12-15,13.8,13.5,13.86,13.4,32053,43512157.0,3.33,-2.17,-0.3,3.79
20,2000-12-22,13.44,13.99,14.05,13.25,42022,57950225.0,5.93,3.63,0.49,4.97
21,2000-12-29,13.99,13.99,14.28,13.8,47642,67036014.0,3.43,0.0,0.0,5.63
22,2001-01-05,14.1,14.7,14.89,13.95,68954,99142466.0,6.72,5.08,0.71,8.15
23,2001-01-12,14.85,14.36,14.96,14.32,70734,103548915.0,4.35,-2.31,-0.34,8.36
24,2001-01-19,14.3,14.14,14.3,13.59,46170,64503734.0,4.94,-1.53,-0.22,5.46
25,2001-02-09,14.18,13.35,14.22,12.98,30165,40510610.0,8.77,-5.59,-0.79,3.57
26,2001-02-15,13.3,13.19,13.48,13.0,9780,12945486.75,3.6,-1.2,-0.16,1.16
27,2001-02-23,13.2,12.98,13.48,12.5,24165,31241101.5,7.43,-1.59,-0.21,2.86
28,2001-03-02,13.0,13.35,13.4,13.0,13730,18100833.0,3.08,2.85,0.37,1.62
29,2001-03-09,13.35,13.44,13.59,13.21,17203,22986262.25,2.85,0.67,0.09,2.03
30,2001-03-16,13.43,13.32,13.6,13.26,17935,24065110.25,2.53,-0.89,-0.12,2.12
31,2001-03-23,13.54,13.36,13.89,13.21,39270,53254238.0,5.11,0.3,0.04,4.64
32,2001-03-30,13.3,13.67,13.76,13.3,33087,44954329.5,3.44,2.32,0.31,3.91
33,2001-04-06,13.67,13.55,13.94,13.45,35246,48393016.0,3.58,-0.88,-0.12,4.17
34,2001-04-13,13.55,13.91,13.93,13.5,33169,45551730.0,3.17,2.66,0.36,3.92
35,2001-04-20,13.93,13.84,14.2,13.81,61087,85744131.0,2.8,-0.5,-0.07,7.22
36,2001-04-27,13.9,13.31,14.07,13.11,27407,37098399.5,6.94,-3.83,-0.53,3.24
37,2001-04-30,13.31,13.38,13.45,13.25,3818,5090957.5,1.5,0.53,0.07,0.45
38,2001-05-11,13.38,13.79,13.86,13.21,13039,17675386.0,4.86,3.06,0.41,1.54
39,2001-05-18,13.85,14.34,14.39,13.65,82276,115987382.0,5.37,3.99,0.55,9.73
40,2001-05-25,14.45,15.06,15.56,14.45,294974,444707652.0,7.74,5.02,0.72,34.88
41,2001-06-01,15.0,16.01,16.14,14.85,95931,149010115.0,8.57,6.31,0.95,11.34
42,2001-06-08,16.02,15.77,16.5,15.6,80614,128789390.0,5.62,-1.5,-0.24,9.53
43,2001-06-15,15.78,16.79,16.83,15.65,84706,137763446.0,7.48,6.47,1.02,10.02
44,2001-06-22,16.88,17.3,17.48,15.89,127649,213357372.0,9.47,3.04,0.51,15.09
45,2001-06-29,17.3,16.62,17.78,16.52,171615,296184564.0,7.28,-3.93,-0.68,20.29
46,2001-07-06,16.5,16.37,17.0,16.16,44160,73190760.0,5.05,-1.5,-0.25,5.22
47,2001-07-13,16.3,16.89,16.9,16.2,22728,37468035.0,4.28,3.18,0.52,2.69
48,2001-07-20,16.9,16.9,17.1,16.1,47990,80745003.5,5.92,0.06,0.01,5.67
49,2001-07-27,16.9,16.39,17.5,16.17,62797,106332129.0,7.87,-3.02,-0.51,7.43
50,2001-08-03,16.21,16.15,16.34,14.69,86398,135042937.0,10.07,-1.46,-0.24,10.22
51,2001-08-10,16.1,16.02,16.12,15.15,57774,91609291.0,6.01,-0.8,-0.13,6.83
52,2001-08-17,15.91,15.1,16.04,15.03,28688,44673209.0,6.3,-5.74,-0.92,3.39
53,2001-08-24,15.18,14.78,15.59,14.75,15817,23927940.25,5.56,-2.12,-0.32,1.87
54,2001-08-31,14.68,14.12,14.68,13.5,15645,22096607.12,7.98,-4.47,-0.66,1.85
55,2001-09-07,14.0,13.5,14.36,13.4,12509,17348521.75,6.8,-4.39,-0.62,1.48
56,2001-09-14,13.39,13.65,14.48,13.0,20419,28282739.25,10.96,1.11,0.15,2.41
57,2001-09-21,13.6,13.4,13.78,13.15,7413,9982248.5,4.62,-1.83,-0.25,0.88
58,2001-09-28,13.41,13.02,13.57,12.88,6859,9048528.44,5.15,-2.84,-0.38,0.81
59,2001-10-12,13.25,12.28,13.28,11.51,10345,12636989.31,13.59,-5.68,-0.74,1.22
60,2001-10-19,12.0,10.95,12.46,10.9,9979,11532560.06,12.7,-10.83,-1.33,1.18
61,2001-10-26,10.8,11.86,12.28,10.01,60274,70159399.5,20.73,8.31,0.91,7.13
62,2001-11-02,11.95,12.26,12.33,11.6,17095,20606476.5,6.16,3.37,0.4,2.02
63,2001-11-09,12.3,12.16,12.5,11.01,23107,27638378.0,12.15,-0.82,-0.1,2.73
64,2001-11-16,12.0,12.98,13.89,11.9,41075,53303173.25,16.37,6.74,0.82,4.86
65,2001-11-23,13.0,13.33,13.7,12.94,46847,62520301.5,5.86,2.7,0.35,5.54
66,2001-11-30,13.3,13.66,13.96,13.28,18379,25076509.5,5.1,2.48,0.33,2.17
67,2001-12-07,13.66,13.6,13.86,13.2,17201,23251206.5,4.83,-0.44,-0.06,2.03
68,2001-12-14,13.64,12.99,13.66,12.8,20769,27416729.5,6.32,-4.49,-0.61,2.46
69,2001-12-21,12.99,13.6,13.7,12.98,41026,55045099.5,5.54,4.7,0.61,4.85
70,2001-12-27,13.8,13.59,13.9,13.18,36685,50005787.5,5.29,-0.07,-0.01,4.34
71,2002-01-04,13.68,12.99,13.75,12.9,11733,15775721.5,6.25,-4.42,-0.6,1.39
72,2002-01-11,12.99,11.82,13.24,11.8,16303,20278075.25,11.09,-9.01,-1.17,1.93
73,2002-01-18,11.6,11.09,11.65,10.5,22877,25615919.5,9.73,-6.18,-0.73,2.71
74,2002-01-25,11.1,11.4,11.9,10.22,24540,27268661.5,15.15,2.8,0.31,2.9
75,2002-02-01,11.4,11.81,12.1,10.6,23744,27335133.75,13.16,3.6,0.41,2.81
76,2002-02-08,11.8,11.75,12.08,11.58,16702,19801486.75,4.23,-0.51,-0.06,1.97
77,2002-03-01,12.02,11.47,12.15,11.46,16825,20086003.0,5.87,-2.38,-0.28,1.99
78,2002-03-08,11.79,12.78,12.8,11.78,48120,59714502.0,8.89,11.42,1.31,5.69
79,2002-03-15,12.8,12.48,13.08,12.45,39083,49767664.5,4.93,-2.35,-0.3,4.62
80,2002-03-22,12.5,12.91,13.08,12.28,34802,44695278.5,6.41,3.45,0.43,4.12
81,2002-03-29,12.85,13.0,13.45,12.7,30589,40028898.0,5.81,0.7,0.09,3.62
82,2002-04-05,12.93,13.38,13.4,12.68,33634,44182969.0,5.54,2.92,0.38,3.98
83,2002-04-12,13.3,13.69,13.81,13.25,43284,58759584.0,4.19,2.32,0.31,5.12
84,2002-04-19,13.68,13.51,13.7,12.91,17838,23900304.5,5.77,-1.31,-0.18,2.11
85,2002-04-26,13.4,13.2,13.69,12.95,11977,16066446.0,5.48,-2.29,-0.31,1.42
86,2002-04-30,13.22,13.6,13.68,13.1,14967,20239310.5,4.39,3.03,0.4,1.77
87,2002-05-10,13.65,13.53,13.67,13.25,12042,16337687.5,3.09,-0.51,-0.07,1.42
88,2002-05-17,13.32,12.56,13.5,12.0,15390,19850771.5,11.09,-7.17,-0.97,1.82
89,2002-05-24,12.46,13.14,13.56,12.05,27322,35823256.5,12.02,4.62,0.58,3.23
90,2002-05-31,13.2,13.27,13.64,13.0,26635,35463452.5,4.87,0.99,0.13,3.15
91,2002-06-07,13.25,13.48,13.66,12.6,43159,57058960.5,7.99,1.58,0.21,5.1
92,2002-06-14,13.35,13.05,13.68,13.03,16848,22717055.25,4.82,-3.19,-0.43,1.99
93,2002-06-21,12.95,13.9,13.91,12.82,36485,49655856.5,8.35,6.51,0.85,4.31
94,2002-06-28,15.29,14.6,15.35,13.98,109688,161914442.0,9.86,5.04,0.7,12.97
95,2002-07-05,14.45,15.0,15.2,14.45,59410,88778978.5,5.14,2.74,0.4,7.03
96,2002-07-12,15.1,14.51,15.17,14.4,17949,26325121.25,5.13,-3.27,-0.49,2.12
97,2002-07-19,14.5,14.67,14.74,14.18,9013,13109270.62,3.86,1.1,0.16,1.07
