日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-08-24,130.0,146.86,168.88,128.0,217396,2999310614.0,61.64,121.44,80.54,61.1
2020-08-25,158.0,163.41,168.99,148.88,206249,3244119093.0,13.69,11.27,16.55,57.96
2020-08-26,151.0,136.1,154.99,135.2,153439,2218968574.0,12.11,-16.71,-27.31,43.12
2020-08-27,134.0,127.72,135.97,127.19,106760,1390241176.0,6.45,-6.16,-8.38,30.0
2020-08-28,127.0,127.8,135.78,125.88,97546,1281952401.0,7.75,0.06,0.08,27.41
2020-08-31,129.01,146.0,152.16,128.3,145941,2079982224.0,18.67,14.24,18.2,41.02
2020-09-01,143.0,140.0,144.44,135.2,87453,1214740720.0,6.33,-4.11,-6.0,24.58
2020-09-02,145.0,137.18,146.5,137.1,74383,1053573336.0,6.71,-2.01,-2.82,20.9
2020-09-03,136.0,131.55,137.2,128.5,55095,725452036.0,6.34,-4.1,-5.63,15.48
2020-09-04,131.55,133.79,138.5,131.55,55003,744113535.0,5.28,1.7,2.24,15.46
2020-09-07,131.0,121.0,135.55,121.0,70008,898321252.0,10.88,-9.56,-12.79,19.68
2020-09-08,121.0,121.95,123.55,114.0,57538,685688139.0,7.89,0.79,0.95,16.17
2020-09-09,118.0,123.25,126.01,115.3,47301,575343011.0,8.78,1.07,1.3,13.29
2020-09-10,123.3,117.5,129.4,116.99,45688,564670960.0,10.07,-4.67,-5.75,12.84
2020-09-11,114.45,130.05,132.66,114.45,67254,847604008.0,15.5,10.68,12.55,18.9
2020-09-14,129.0,133.8,135.31,125.99,58123,765677600.0,7.17,2.88,3.75,16.34
2020-09-15,132.0,136.79,139.73,129.5,64996,876033720.0,7.65,2.23,2.99,18.27
2020-09-16,133.79,136.8,140.19,131.3,57456,782675088.0,6.5,0.01,0.01,16.15
2020-09-17,135.01,147.1,150.5,133.88,83795,1198707018.0,12.15,7.53,10.3,23.55
2020-09-18,143.8,145.6,152.16,143.51,57884,856178768.0,5.88,-1.02,-1.5,16.27
2020-09-21,145.87,152.15,153.19,141.89,34301,508429574.0,7.76,4.5,6.55,9.64
2020-09-22,148.74,144.47,150.41,139.66,28659,413988987.0,7.07,-5.05,-7.68,8.05
2020-09-23,145.0,141.55,146.47,141.05,18808,269148695.0,3.75,-2.02,-2.92,5.29
2020-09-24,141.5,138.88,144.9,137.0,21166,298811888.0,5.58,-1.89,-2.67,5.95
2020-09-25,140.0,137.89,144.58,137.33,21248,298090704.0,5.22,-0.71,-0.99,5.97
2020-09-28,139.99,135.56,141.9,133.11,19977,274402344.0,6.37,-1.69,-2.33,5.61
2020-09-29,136.18,139.95,141.68,134.0,21164,294324763.0,5.67,3.24,4.39,5.95
2020-09-30,139.0,136.83,139.52,134.12,16830,230384444.0,3.86,-2.23,-3.12,4.73
2020-10-09,139.97,141.93,144.44,138.05,20323,286884096.0,4.67,3.73,5.1,5.71
2020-10-12,140.84,143.96,144.88,136.23,37097,517725756.0,6.09,1.43,2.03,10.43
2020-10-13,142.78,144.01,144.79,141.0,23351,334856722.0,2.63,0.03,0.05,6.56
2020-10-14,150.0,147.0,158.0,145.45,36527,550117000.0,8.71,2.08,2.99,10.27
2020-10-15,144.36,141.25,146.88,139.9,24647,352095840.0,4.75,-3.91,-5.75,6.93
2020-10-16,141.97,147.31,152.97,141.93,25272,374175104.0,7.82,4.29,6.06,7.1
2020-10-19,152.0,153.0,156.56,150.06,25710,395383440.0,4.41,3.86,5.69,7.23
2020-10-20,152.43,152.07,154.0,149.0,23289,352335968.0,3.27,-0.61,-0.93,6.55
2020-10-21,152.0,147.87,155.37,146.08,18911,282647856.0,6.11,-2.76,-4.2,5.31
2020-10-22,146.81,152.91,154.0,145.0,19501,294072336.0,6.09,3.41,5.04,5.48
2020-10-23,152.0,147.42,154.98,146.2,19858,299722800.0,5.74,-3.59,-5.49,5.58
2020-10-26,145.0,143.59,145.55,136.58,18155,257224566.0,6.08,-2.6,-3.83,5.1
2020-10-27,141.01,149.72,151.99,139.62,22657,333791328.0,8.61,4.27,6.13,6.37
2020-10-28,149.99,152.09,152.44,146.26,15359,230659062.0,4.13,1.58,2.37,4.32
2020-10-29,150.01,153.73,156.38,149.6,22120,340100336.0,4.46,1.08,1.64,6.22
2020-10-30,153.81,152.81,163.02,152.31,20906,328420384.0,6.97,-0.6,-0.92,5.88
2020-11-02,152.91,163.55,165.0,152.4,25093,401877424.0,8.25,7.03,10.74,7.05
2020-11-03,165.0,168.52,171.99,159.55,24857,412502864.0,7.61,3.04,4.97,6.99
2020-11-04,166.42,180.08,186.5,164.0,24766,440751104.0,13.35,6.86,11.56,6.96
2020-11-05,180.08,183.0,185.45,178.0,18026,328546352.0,4.14,1.62,2.92,5.07
2020-11-06,181.3,179.85,188.43,176.88,21580,391063968.0,6.31,-1.72,-3.15,6.06
2020-11-09,181.88,195.89,195.99,181.8,19132,363424768.0,7.89,8.92,16.04,5.38
2020-11-10,194.0,180.29,194.0,175.0,32295,588058976.0,9.7,-7.96,-15.6,9.08
2020-11-11,178.34,180.55,186.4,178.34,22740,416160016.0,4.47,0.14,0.26,6.39
2020-11-12,180.17,173.45,183.33,171.51,26022,459583232.0,6.55,-3.93,-7.1,7.31
2020-11-13,172.01,178.0,181.0,171.02,13610,241417240.0,5.75,2.62,4.55,3.82
