日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-04-21,33.1,39.72,39.72,33.1,2709,10753131.0,24.0,44.02,12.14,1.28
2021-04-22,43.69,43.69,43.69,43.69,3433,15000175.0,0.0,9.99,3.97,1.63
2021-04-23,48.06,48.06,48.06,48.06,2031,9763245.0,0.0,10.0,4.37,0.96
2021-04-26,52.87,52.87,52.87,52.87,1188,6282225.0,0.0,10.01,4.81,0.56
2021-04-27,48.73,47.58,56.0,47.58,88922,437299776.0,15.93,-10.01,-5.29,42.16
2021-04-28,42.82,42.82,43.68,42.82,24541,105322210.0,1.81,-10.0,-4.76,11.64
2021-04-29,41.0,42.57,45.3,39.78,76546,321367232.0,12.89,-0.58,-0.25,36.29
2021-04-30,44.04,44.99,45.78,43.01,67917,301866400.0,6.51,5.68,2.42,32.2
2021-05-06,42.6,40.99,43.7,40.49,55594,232110904.0,7.13,-8.89,-4.0,26.36
2021-05-07,41.3,42.5,44.5,39.16,61185,254482106.0,13.03,3.68,1.51,29.01
2021-05-10,42.49,46.75,46.75,40.66,65085,285813728.0,14.33,10.0,4.25,30.86
2021-05-11,46.0,48.24,50.05,44.8,68306,325429424.0,11.23,3.19,1.49,32.39
2021-05-12,46.8,46.28,46.81,44.8,35056,160293470.0,4.17,-4.06,-1.96,16.62
2021-05-13,45.73,44.08,47.98,43.0,38149,173630462.0,10.76,-4.75,-2.2,18.09
2021-05-14,43.02,48.49,48.49,42.61,44993,210918364.0,13.34,10.0,4.41,21.33
2021-05-17,51.09,49.84,51.98,47.81,60009,299715936.0,8.6,2.78,1.35,28.45
2021-05-18,48.51,49.14,51.2,47.68,37843,187528343.0,7.06,-1.4,-0.7,17.94
2021-05-19,48.66,46.3,49.37,44.79,46865,219534372.0,9.32,-5.78,-2.84,22.22
2021-05-20,46.0,46.68,47.57,45.71,26923,125492151.0,4.02,0.82,0.38,12.77
2021-05-21,46.08,44.15,46.57,43.58,27689,123527781.0,6.41,-5.42,-2.53,13.13
2021-05-24,43.8,41.88,43.93,41.33,34885,147402876.0,5.89,-5.14,-2.27,16.54
2021-05-25,42.86,43.0,44.99,42.1,39158,169792866.0,6.9,2.67,1.12,18.57
2021-05-26,43.25,42.33,44.29,42.23,21946,94818489.0,4.79,-1.56,-0.67,10.41
2021-05-27,42.25,42.96,43.5,41.58,17955,76809213.0,4.54,1.49,0.63,8.51
2021-05-28,42.66,43.39,44.58,42.51,24813,107725263.0,4.82,1.0,0.43,11.77
2021-05-31,43.43,43.0,44.7,42.43,25591,111323609.0,5.23,-0.9,-0.39,12.13
2021-06-01,42.55,43.98,44.55,42.52,24870,107910018.0,4.72,2.28,0.98,11.79
2021-06-02,43.65,43.32,44.22,42.73,17181,74539345.0,3.39,-1.5,-0.66,8.15
2021-06-03,43.4,41.75,43.6,41.42,19329,81374534.0,5.03,-3.62,-1.57,9.16
2021-06-04,41.5,40.85,41.93,40.79,13599,56197831.0,2.73,-2.16,-0.9,6.45
2021-06-07,40.88,41.46,41.58,40.3,11005,45252177.0,3.13,1.49,0.61,5.22
2021-06-08,41.85,41.63,42.88,41.6,13349,56259081.0,3.09,0.41,0.17,6.33
2021-06-09,41.0,42.12,42.8,40.7,11927,50250410.0,5.04,1.18,0.49,5.66
2021-06-10,42.18,42.16,43.45,42.12,13403,57211839.0,3.16,0.09,0.04,6.36
2021-06-11,43.01,41.28,43.47,40.39,26326,109653487.0,7.31,-2.09,-0.88,12.48
2021-06-15,40.87,41.04,41.57,40.33,11257,46033497.0,3.0,-0.58,-0.24,5.34
2021-06-16,40.81,43.36,43.64,40.22,27320,115324134.0,8.33,5.65,2.32,12.95
2021-06-17,42.8,44.67,45.5,42.55,28086,125355392.0,6.8,3.02,1.31,13.32
2021-06-18,43.88,46.01,46.89,43.35,27625,125149831.0,7.92,3.0,1.34,13.1
2021-06-21,45.84,48.88,49.85,45.76,30647,148484267.0,8.89,6.24,2.87,14.53
2021-06-22,48.81,47.83,50.05,47.48,19351,93330021.0,5.26,-2.15,-1.05,9.18
2021-06-23,47.6,48.2,50.2,47.52,23444,115704674.0,5.6,0.77,0.37,11.12
2021-06-24,48.97,50.88,50.88,46.53,23997,118028548.0,9.02,5.56,2.68,11.38
2021-06-25,51.5,50.01,51.59,49.51,13915,70189940.0,4.09,-1.71,-0.87,6.6
2021-06-28,50.18,55.01,55.01,49.31,15594,82530081.0,11.4,10.0,5.0,7.39
2021-06-29,55.14,56.44,60.28,55.14,24767,141720480.0,9.34,2.6,1.43,11.74
2021-06-30,57.0,56.27,58.56,55.51,16445,93825925.0,5.4,-0.3,-0.17,7.8
2021-07-01,56.56,56.2,59.45,55.93,14488,83004711.0,6.26,-0.12,-0.07,6.87
2021-07-02,55.4,57.62,58.37,53.7,15090,84723532.0,8.31,2.53,1.42,7.16
2021-07-05,57.0,59.52,60.2,56.42,15507,90854430.0,6.56,3.3,1.9,7.35
2021-07-06,59.35,58.75,61.18,58.6,8498,50287590.0,4.33,-1.29,-0.77,4.03
2021-07-07,58.25,60.1,60.85,58.25,9507,56876145.0,4.43,2.3,1.35,4.51
2021-07-08,59.8,58.86,61.18,57.6,9609,57005867.0,5.96,-2.06,-1.24,4.56
2021-07-09,58.8,57.59,59.87,57.0,7814,45491564.0,4.88,-2.16,-1.27,3.71
2021-07-12,57.67,57.36,59.0,56.1,10969,63138454.0,5.04,-0.4,-0.23,5.2
2021-07-13,58.15,59.73,61.28,55.0,17891,105313305.0,10.95,4.13,2.37,8.48
2021-07-14,58.63,64.18,64.48,58.63,13123,82568226.0,9.79,7.45,4.45,6.22
2021-07-15,63.03,60.72,64.07,59.9,16878,103879574.0,6.5,-5.39,-3.46,8.0
2021-07-16,61.0,58.2,61.5,57.9,11153,66062608.0,5.93,-4.15,-2.52,5.29
2021-07-19,57.97,57.82,59.44,56.5,9489,54819899.0,5.05,-0.65,-0.38,4.5
2021-07-20,56.88,59.3,60.68,56.88,9199,54499771.0,6.57,2.56,1.48,4.36
2021-07-21,61.36,57.15,61.38,54.55,18330,104674757.0,11.52,-3.63,-2.15,8.69
2021-07-22,58.01,55.42,58.01,55.18,10281,58238092.0,4.95,-3.03,-1.73,4.87
2021-07-23,55.33,54.41,56.5,52.3,10812,58548848.0,7.58,-1.82,-1.01,5.13
2021-07-26,53.04,53.5,54.95,50.31,13171,69569404.0,8.53,-1.67,-0.91,6.25
2021-07-27,52.1,48.5,53.99,48.5,14530,73463046.0,10.26,-9.35,-5.0,6.89
2021-07-28,48.5,48.63,49.7,45.0,8126,39159504.0,9.69,0.27,0.13,3.85
2021-07-29,48.65,48.09,50.38,47.47,6906,33471590.0,5.98,-1.11,-0.54,3.27
2021-07-30,47.68,46.56,48.35,46.0,8785,41476543.0,4.89,-3.18,-1.53,4.17
2021-08-02,46.66,46.8,47.75,45.2,9011,42212456.0,5.48,0.52,0.24,4.27
2021-08-03,46.6,46.03,46.93,45.21,5047,23318985.0,3.68,-1.65,-0.77,2.39
2021-08-04,46.9,45.04,47.48,44.92,7940,36243997.0,5.56,-2.15,-0.99,3.76
2021-08-05,46.82,46.48,46.99,45.82,6094,28284001.0,2.6,3.2,1.44,2.89
2021-08-06,45.8,44.39,46.1,43.95,5893,26273999.0,4.63,-4.5,-2.09,2.79
2021-08-09,45.1,46.08,46.43,43.51,6834,30978988.0,6.58,3.81,1.69,3.24
2021-08-10,45.98,47.71,48.3,45.39,7200,33797930.0,6.32,3.54,1.63,3.41
2021-08-11,47.5,46.49,48.18,46.36,5573,26187121.0,3.81,-2.56,-1.22,2.64
2021-08-12,46.0,45.8,47.04,43.9,7253,32898175.0,6.75,-1.48,-0.69,3.44
2021-08-13,46.31,45.85,46.31,44.79,4680,21203689.0,3.32,0.11,0.05,2.22
2021-08-16,44.49,45.72,47.35,44.49,4062,18599171.0,6.24,-0.28,-0.13,1.93
2021-08-17,44.0,43.69,46.19,43.54,5730,25355886.0,5.8,-4.44,-2.03,2.72
2021-08-18,43.71,45.08,45.1,43.71,4446,19734282.0,3.18,3.18,1.39,2.11
2021-08-19,44.2,49.3,49.53,44.16,13810,65986793.0,11.91,9.36,4.22,6.55
2021-08-20,50.0,51.51,54.23,49.3,38347,201464159.0,10.0,4.48,2.21,18.18
2021-08-23,52.11,46.36,52.11,46.36,34321,160243528.0,11.16,-10.0,-5.15,16.27
2021-08-24,45.07,44.5,45.85,43.79,22227,99165455.0,4.44,-4.01,-1.86,10.54
2021-08-25,44.8,45.17,45.79,44.32,13428,60404473.0,3.3,1.51,0.67,6.37
2021-08-26,44.75,43.98,44.97,43.6,10054,44299700.0,3.03,-2.63,-1.19,4.77
2021-08-27,43.98,43.85,44.65,43.29,6101,26696696.0,3.09,-0.3,-0.13,2.89
2021-08-30,43.58,42.33,44.08,41.46,10395,44332258.0,5.97,-3.47,-1.52,4.93
2021-08-31,42.3,41.89,42.52,41.67,6092,25555034.0,2.01,-1.04,-0.44,2.89
2021-09-01,41.8,42.7,43.14,41.18,8559,36102065.0,4.68,1.93,0.81,4.06
2021-09-02,43.0,44.88,45.3,42.5,11655,51180100.0,6.56,5.11,2.18,5.53
2021-09-03,46.0,49.37,49.37,45.0,23504,112851875.0,9.74,10.0,4.49,11.14
2021-09-06,49.0,49.79,50.7,46.8,23008,112033015.0,7.9,0.85,0.42,10.91
2021-09-07,48.0,47.89,49.55,47.69,10424,50521237.0,3.74,-3.82,-1.9,4.94
2021-09-08,47.9,48.1,48.4,47.03,7396,35362092.0,2.86,0.44,0.21,3.51
2021-09-09,48.75,46.77,48.9,46.27,6712,31673458.0,5.47,-2.77,-1.33,3.18
2021-09-10,46.3,46.89,48.28,46.3,5946,28086586.0,4.23,0.26,0.12,2.82
2021-09-13,46.88,44.95,46.89,44.87,8556,38813632.0,4.31,-4.14,-1.94,4.06
2021-09-14,44.95,45.3,45.77,44.37,4031,18234865.0,3.11,0.78,0.35,1.91
2021-09-15,44.9,45.45,45.5,43.71,7867,34910467.0,3.95,0.33,0.15,3.73
2021-09-16,45.18,43.35,45.18,43.22,7121,31255087.0,4.31,-4.62,-2.1,3.38
2021-09-17,43.3,43.73,44.23,42.89,4985,21750880.0,3.09,0.88,0.38,2.36
2021-09-22,42.99,42.86,43.4,41.88,6142,26112406.0,3.48,-1.99,-0.87,2.91
2021-09-23,43.72,43.53,43.72,42.72,5237,22572034.0,2.33,1.56,0.67,2.48
2021-09-24,43.08,42.27,43.4,42.27,4822,20619115.0,2.6,-2.89,-1.26,2.29
2021-09-27,42.27,42.88,43.3,41.74,5345,22774503.0,3.69,1.44,0.61,2.53
2021-09-28,43.0,42.02,43.02,40.55,10726,44559603.0,5.76,-2.01,-0.86,5.09
2021-09-29,41.3,41.42,42.88,41.3,5985,25154095.0,3.76,-1.43,-0.6,2.84
2021-09-30,41.84,41.95,42.68,41.6,4529,19022763.0,2.61,1.28,0.53,2.15
2021-10-08,42.14,42.38,42.76,41.71,3790,16012985.0,2.5,1.03,0.43,1.8
2021-10-11,42.39,44.68,44.73,42.23,9292,40874248.0,5.9,5.43,2.3,4.41
2021-10-12,44.69,43.8,45.0,43.36,3867,17003324.0,3.67,-1.97,-0.88,1.83
2021-10-13,46.0,45.13,47.7,43.3,25796,115939217.0,10.05,3.04,1.33,12.23
2021-10-14,43.02,45.51,46.49,42.69,20833,93746752.0,8.42,0.84,0.38,9.88
2021-10-15,44.58,42.38,45.1,42.15,20258,87455701.0,6.48,-6.88,-3.13,9.61
2021-10-18,42.9,43.15,43.65,42.07,16238,69634548.0,3.73,1.82,0.77,7.7
2021-10-19,42.93,46.75,47.47,42.62,35229,160611618.0,11.24,8.34,3.6,16.7
2021-10-20,48.63,48.5,49.99,46.34,32819,158656368.0,7.81,3.74,1.75,15.56
2021-10-21,48.5,46.03,48.73,45.65,17157,79924750.0,6.35,-5.09,-2.47,8.13
2021-10-22,46.42,48.89,49.36,45.71,19572,93302477.0,7.93,6.21,2.86,9.28
2021-10-25,48.99,50.39,50.84,47.0,20610,100516952.0,7.85,3.07,1.5,9.77
2021-10-26,50.38,49.78,50.78,49.39,10633,53175897.0,2.76,-1.21,-0.61,5.04
2021-10-27,50.09,50.98,51.67,47.47,16556,82334113.0,8.44,2.41,1.2,7.85
2021-10-28,49.0,52.97,54.8,48.39,17543,90437924.0,12.57,3.9,1.99,8.32
2021-10-29,52.64,51.01,53.8,50.83,11913,61764064.0,5.61,-3.7,-1.96,5.65
2021-11-01,51.65,50.02,52.67,49.56,13473,68771498.0,6.1,-1.94,-0.99,6.39
2021-11-02,50.4,47.61,50.4,47.5,15400,75192211.0,5.8,-4.82,-2.41,7.3
