日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-10-11,49.72,46.9,62.0,45.8,98705,506544352.0,52.26,51.29,15.9,49.35
2021-10-12,41.8,42.85,48.78,39.7,74250,313610928.0,19.36,-8.64,-4.05,37.12
2021-10-13,40.5,43.31,46.0,40.01,62315,271359840.0,13.98,1.07,0.46,31.16
2021-10-14,41.97,41.6,44.29,40.7,50009,210234801.0,8.29,-3.95,-1.71,25.0
2021-10-15,41.5,39.4,42.17,39.4,46662,187736165.0,6.66,-5.29,-2.2,23.33
2021-10-18,38.61,40.97,41.02,38.01,46469,183056926.0,7.64,3.98,1.57,23.23
2021-10-19,40.2,39.1,40.65,39.02,36275,144174042.0,3.98,-4.56,-1.87,18.14
2021-10-20,38.55,37.8,38.87,37.73,30664,116767199.0,2.92,-3.32,-1.3,15.33
2021-10-21,37.1,37.65,38.21,37.1,21533,81392684.0,2.94,-0.4,-0.15,10.77
2021-10-22,37.3,36.81,38.27,36.78,22335,83844570.0,3.96,-2.23,-0.84,11.17
2021-10-25,36.36,36.64,37.37,35.51,25994,94204054.0,5.05,-0.46,-0.17,13.0
2021-10-26,36.09,36.52,37.1,36.07,19247,70320658.0,2.81,-0.33,-0.12,9.62
2021-10-27,36.3,33.31,36.36,33.2,31330,107598538.0,8.65,-8.79,-3.21,15.66
2021-10-28,32.93,31.32,33.48,31.3,25218,81162556.0,6.54,-5.97,-1.99,12.61
2021-10-29,31.22,31.25,31.97,31.22,16819,53093687.0,2.39,-0.22,-0.07,8.41
2021-11-01,31.35,31.46,31.73,30.51,15218,47405041.0,3.9,0.67,0.21,7.61
2021-11-02,31.46,31.24,32.28,30.83,20284,63976348.0,4.61,-0.7,-0.22,10.14
2021-11-03,31.26,32.21,32.59,31.14,21616,68984322.0,4.64,3.1,0.97,10.81
2021-11-04,31.96,32.28,32.58,31.73,19020,61210816.0,2.64,0.22,0.07,9.51
2021-11-05,31.91,32.45,32.93,31.91,18260,59322357.0,3.16,0.53,0.17,9.13
2021-11-08,32.41,33.27,33.27,32.0,19918,65348530.0,3.91,2.53,0.82,9.96
2021-11-09,33.27,35.0,35.24,33.03,32720,112857470.0,6.64,5.2,1.73,16.36
2021-11-10,34.6,34.27,34.6,33.72,23071,78573335.0,2.51,-2.09,-0.73,11.54
2021-11-11,34.28,35.5,36.6,34.28,37838,134382934.0,6.77,3.59,1.23,18.92
2021-11-12,34.99,38.75,39.08,34.99,54421,201570540.0,11.52,9.15,3.25,27.21
2021-11-15,38.8,40.0,40.0,37.65,51805,201212781.0,6.06,3.23,1.25,25.9
2021-11-16,40.5,36.21,40.54,36.03,48069,181007528.0,11.28,-9.48,-3.79,24.03
2021-11-17,35.94,37.4,37.77,35.94,28453,105928733.0,5.05,3.29,1.19,14.23
2021-11-18,37.68,37.1,38.12,36.63,25105,93987073.0,3.98,-0.8,-0.3,12.55
2021-11-19,36.64,37.78,38.38,36.64,25208,94779328.0,4.69,1.83,0.68,12.6
2021-11-22,38.0,37.66,38.17,37.52,22151,83698900.0,1.72,-0.32,-0.12,11.08
2021-11-23,37.8,38.9,39.5,37.29,34986,134376565.0,5.87,3.29,1.24,17.49
2021-11-24,38.8,39.03,39.5,38.1,28069,108515579.0,3.6,0.33,0.13,14.03
2021-11-25,40.37,41.3,41.71,40.1,49358,202007660.0,4.13,5.82,2.27,24.68
