日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-05-25,24.0,28.8,28.8,24.0,322,925230.0,24.0,44.0,8.8,0.18
2020-05-26,31.68,31.68,31.68,31.68,105,334160.0,0.0,10.0,2.88,0.06
2020-05-27,34.85,34.85,34.85,34.85,72,250920.0,0.0,10.01,3.17,0.04
2020-05-28,38.34,38.34,38.34,38.34,117,448578.0,0.0,10.01,3.49,0.07
2020-05-29,42.17,42.17,42.17,42.17,1012,4267604.0,0.0,9.99,3.83,0.57
2020-06-01,46.39,46.39,46.39,46.39,472,2189608.0,0.0,10.01,4.22,0.27
2020-06-02,51.03,51.03,51.03,51.03,381,1945620.0,0.0,10.0,4.64,0.22
2020-06-03,56.13,56.13,56.13,56.13,733,4114329.0,0.0,9.99,5.1,0.41
2020-06-04,61.74,61.74,61.74,61.74,642,3965251.0,0.0,9.99,5.61,0.36
2020-06-05,67.91,67.91,67.91,67.91,917,6224766.0,0.0,9.99,6.17,0.52
2020-06-08,74.7,74.7,74.7,74.7,743,5548043.0,0.0,10.0,6.79,0.42
2020-06-09,82.17,82.17,82.17,82.17,1924,15805399.0,0.0,10.0,7.47,1.09
2020-06-10,90.39,73.95,90.39,73.95,22429,176624023.0,20.01,-10.0,-8.22,12.69
2020-06-11,67.02,71.14,73.6,67.02,88429,620390736.0,8.9,-3.8,-2.81,50.04
2020-06-12,68.0,70.71,72.79,67.7,68066,474885968.0,7.15,-0.6,-0.43,38.52
2020-06-15,69.11,71.31,72.18,68.31,60888,429770560.0,5.47,0.85,0.6,34.46
2020-06-16,70.55,73.5,74.7,69.01,67867,490454160.0,7.98,3.07,2.19,38.41
2020-06-17,72.06,68.22,72.94,67.01,61428,428731792.0,8.07,-7.18,-5.28,34.76
2020-06-18,67.62,67.6,69.24,66.4,36569,247367462.0,4.16,-0.91,-0.62,20.7
2020-06-19,66.58,64.07,67.59,64.01,48031,312722672.0,5.3,-5.22,-3.53,27.18
2020-06-22,64.14,64.65,64.78,63.53,26901,173003908.0,1.95,0.91,0.58,15.22
2020-06-23,65.0,65.65,67.7,64.51,38784,257167799.0,4.93,1.55,1.0,21.95
2020-06-24,64.52,63.86,64.57,63.18,30340,194040507.0,2.12,-2.73,-1.79,17.17
2020-06-29,63.02,61.38,63.55,61.04,29102,180470237.0,3.93,-3.88,-2.48,16.47
2020-06-30,61.61,62.5,62.58,61.61,20948,130362227.0,1.58,1.82,1.12,11.86
2020-07-01,62.5,66.5,67.8,62.01,53588,347891872.0,9.26,6.4,4.0,30.33
2020-07-02,65.17,65.1,65.47,64.11,34411,223136248.0,2.05,-2.11,-1.4,19.47
2020-07-03,64.5,64.87,66.6,64.5,32092,210179741.0,3.23,-0.35,-0.23,18.16
2020-07-06,64.88,66.62,66.7,64.18,38684,254455886.0,3.88,2.7,1.75,21.89
2020-07-07,67.25,69.52,73.2,65.53,59266,407105344.0,11.51,4.35,2.9,33.54
2020-07-08,69.48,73.06,75.4,68.99,60521,437702816.0,9.22,5.09,3.54,34.25
2020-07-09,71.02,73.81,75.0,71.02,59144,430092048.0,5.45,1.03,0.75,33.47
2020-07-10,73.69,74.42,76.27,72.78,51136,381882816.0,4.73,0.83,0.61,28.94
2020-07-13,74.32,75.79,75.79,71.61,45008,332454864.0,5.62,1.84,1.37,25.47
2020-07-14,75.1,80.27,81.85,74.5,54827,421375648.0,9.7,5.91,4.48,31.03
2020-07-15,79.0,72.24,79.56,72.24,45625,344207488.0,9.12,-10.0,-8.03,25.82
2020-07-16,73.22,68.75,77.38,68.68,40485,297555264.0,12.04,-4.83,-3.49,22.91
2020-07-17,66.89,64.06,68.17,62.57,34502,223328272.0,8.15,-6.82,-4.69,19.53
2020-07-20,64.2,66.0,66.66,63.0,25037,163655569.0,5.71,3.03,1.94,14.17
2020-07-21,65.8,64.1,66.28,63.65,22079,143210946.0,3.98,-2.88,-1.9,12.5
2020-07-22,64.0,64.02,64.85,63.55,18710,120191037.0,2.03,-0.12,-0.08,10.59
2020-07-23,65.49,70.42,70.42,64.12,32598,222113278.0,9.84,10.0,6.4,18.45
2020-07-24,72.53,70.2,77.3,70.11,76747,566493696.0,10.21,-0.31,-0.22,43.43
2020-07-27,66.88,64.73,68.8,64.02,40712,268248980.0,6.81,-7.79,-5.47,23.04
2020-07-28,65.14,67.22,71.0,65.03,40747,276096512.0,9.22,3.85,2.49,23.06
2020-07-29,66.33,68.06,68.5,65.0,31951,213974165.0,5.21,1.25,0.84,18.08
2020-07-30,68.1,71.91,72.48,66.66,42674,297945712.0,8.55,5.66,3.85,24.15
2020-07-31,70.58,70.88,71.38,69.2,31175,219959818.0,3.03,-1.43,-1.03,17.64
2020-08-03,70.98,72.27,72.95,69.7,34504,246914236.0,4.59,1.96,1.39,19.53
2020-08-04,72.1,74.26,74.4,70.25,46144,332777888.0,5.74,2.75,1.99,26.11
2020-08-05,73.05,76.35,79.6,72.6,57363,436126224.0,9.43,2.81,2.09,32.46
2020-08-06,74.12,72.1,75.4,72.0,43350,318897040.0,4.45,-5.57,-4.25,24.53
2020-08-07,71.0,73.56,75.48,70.51,40777,299180832.0,6.89,2.02,1.46,23.08
2020-08-10,72.01,67.19,72.85,66.8,39237,271005792.0,8.22,-8.66,-6.37,22.21
2020-08-11,66.9,66.4,68.69,66.13,20255,136505276.0,3.81,-1.18,-0.79,11.46
2020-08-12,66.0,67.38,67.4,64.55,19853,130800455.0,4.29,1.48,0.98,11.24
2020-08-13,66.79,67.73,67.78,66.4,14536,97607883.0,2.05,0.52,0.35,8.23
2020-08-14,67.8,67.33,68.38,66.7,10812,73069414.0,2.48,-0.59,-0.4,6.12
2020-08-17,66.9,68.26,68.33,66.03,14096,95015168.0,3.42,1.38,0.93,7.98
2020-08-18,68.25,67.78,68.88,67.38,15370,104676055.0,2.2,-0.7,-0.48,8.7
2020-08-19,67.68,66.41,68.98,66.22,14459,98217322.0,4.07,-2.02,-1.37,8.18
2020-08-20,65.39,60.22,65.4,59.77,25498,156243900.0,8.48,-9.32,-6.19,14.43
2020-08-21,60.68,58.87,60.85,58.6,19580,116795734.0,3.74,-2.24,-1.35,11.08
2020-08-24,58.35,57.95,58.35,53.85,18745,106056395.0,7.64,-1.56,-0.92,10.61
2020-08-25,57.79,60.72,62.94,57.35,23603,142348858.0,9.65,4.78,2.77,13.36
2020-08-26,60.52,57.16,60.74,56.6,16689,97783409.0,6.82,-5.86,-3.56,9.44
2020-08-27,57.1,57.96,58.67,56.78,11875,68436998.0,3.31,1.4,0.8,6.72
2020-08-28,57.88,59.53,61.28,56.85,17657,104738756.0,7.64,2.71,1.57,9.99
