日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2010-08-31,76.0,83.05,85.16,75.01,169167,1321063054.37,33.83,176.83,53.05,86.31
2010-09-01,80.8,81.61,86.9,77.55,110634,912557107.3,11.26,-1.73,-1.44,56.45
2010-09-02,79.0,80.5,82.38,77.77,62247,498720177.37,5.65,-1.36,-1.11,31.76
2010-09-03,80.0,88.55,88.55,79.0,52579,453861488.28,11.86,10.0,8.05,26.83
2010-09-06,92.0,83.7,93.77,81.75,84703,739078918.36,13.57,-5.48,-4.85,43.22
2010-09-07,83.01,85.43,87.77,83.01,51547,443838499.36,5.69,2.07,1.73,26.3
2010-09-08,84.0,83.53,86.22,80.8,45643,379581814.33,6.34,-2.22,-1.9,23.29
2010-09-09,84.0,81.44,84.99,81.3,39273,323128345.28,4.42,-2.5,-2.09,20.04
2010-09-10,80.45,77.05,81.42,76.19,45251,354730085.53,6.42,-5.39,-4.39,23.09
2010-09-13,76.34,78.4,79.0,73.37,38752,293410214.79,7.31,1.75,1.35,19.77
2010-09-14,77.0,76.8,79.2,76.5,27336,212698476.7,3.44,-2.04,-1.6,13.95
2010-09-15,75.99,71.47,75.99,71.18,32751,239950259.8,6.26,-6.94,-5.33,16.71
2010-09-16,70.92,72.17,73.59,70.9,19180,138525410.69,3.76,0.98,0.7,9.79
2010-09-17,72.3,67.3,72.95,66.68,24442,167505001.76,8.69,-6.75,-4.87,12.47
2010-09-20,67.1,65.82,68.19,63.88,22842,150907701.11,6.4,-2.2,-1.48,11.65
2010-09-21,65.48,62.74,65.5,62.5,17672,112403905.09,4.56,-4.68,-3.08,9.02
2010-09-27,62.74,65.88,66.25,62.7,19918,129101867.78,5.66,5.0,3.14,10.16
2010-09-28,65.78,66.02,67.47,64.09,21855,143984957.31,5.13,0.21,0.14,11.15
2010-09-29,65.56,68.92,72.26,65.08,32533,224960052.94,10.88,4.39,2.9,16.6
2010-09-30,68.0,69.1,70.45,67.3,17792,122711294.46,4.57,0.26,0.18,9.08
2010-10-08,70.87,70.4,72.9,69.5,22840,162358514.62,4.92,1.88,1.3,11.65
2010-10-11,70.29,68.85,71.88,68.33,22593,156755713.05,5.04,-2.2,-1.55,11.53
2010-10-12,68.29,68.98,69.7,67.61,15880,109197760.52,3.04,0.19,0.13,8.1
2010-10-13,68.49,67.9,69.29,65.55,23925,161269771.88,5.42,-1.57,-1.08,12.21
2010-10-14,67.98,64.39,67.98,64.18,18322,121092727.1,5.6,-5.17,-3.51,9.35
2010-10-15,63.8,67.0,68.88,63.3,24063,161770948.39,8.67,4.05,2.61,12.28
2010-10-18,67.0,64.0,67.0,63.82,16990,109521852.24,4.75,-4.48,-3.0,8.67
2010-10-19,64.21,66.72,67.03,64.21,15262,100959483.4,4.41,4.25,2.72,7.79
2010-10-20,65.0,68.7,69.7,64.64,24443,167437790.72,7.58,2.97,1.98,12.47
2010-10-21,68.11,67.76,69.25,67.1,15036,102362191.22,3.13,-1.37,-0.94,7.67
2010-10-22,67.7,68.89,69.5,67.11,18988,130483827.6,3.53,1.67,1.13,9.69
2010-10-25,68.9,70.17,70.54,68.9,21492,150474932.26,2.38,1.86,1.28,10.97
2010-10-26,70.68,72.1,72.99,69.13,28738,206408632.33,5.5,2.75,1.93,14.66
2010-10-27,71.71,69.91,71.75,68.13,27395,191530586.98,5.02,-3.04,-2.19,13.98
2010-10-28,69.0,68.9,70.18,68.51,10221,70752935.1,2.39,-1.44,-1.01,5.21
2010-10-29,68.81,69.4,69.9,68.59,9913,68749523.69,1.9,0.73,0.5,5.06
2010-11-01,69.4,71.72,72.8,69.16,21504,153692927.49,5.24,3.34,2.32,10.97
2010-11-02,71.99,70.16,72.56,70.16,23648,168234418.99,3.35,-2.18,-1.56,12.07
2010-11-03,69.5,66.29,70.0,66.29,19841,134075682.21,5.29,-5.52,-3.87,10.12
2010-11-04,66.4,66.9,67.25,65.8,11992,79826906.08,2.19,0.92,0.61,6.12
2010-11-05,67.88,67.45,68.25,67.0,12894,87352109.43,1.87,0.82,0.55,6.58
2010-11-08,67.5,68.9,69.2,67.0,13528,92679331.13,3.26,2.15,1.45,6.9
2010-11-09,69.5,69.44,69.91,68.6,11867,82201353.26,1.9,0.78,0.54,6.05
2010-11-10,69.3,70.85,70.88,68.5,16528,115931077.82,3.43,2.03,1.41,8.43
2010-11-11,70.8,69.5,70.99,69.5,17123,120511132.18,2.1,-1.91,-1.35,8.74
2010-11-12,69.4,63.2,69.4,62.56,23440,155003947.59,9.84,-9.06,-6.3,11.96
2010-11-15,63.15,64.69,64.8,63.15,10320,66027237.07,2.61,2.36,1.49,5.27
2010-11-16,64.71,63.75,66.39,62.78,11188,72200813.49,5.58,-1.45,-0.94,5.71
2010-11-17,63.69,62.88,64.69,62.52,7220,45960976.12,3.4,-1.36,-0.87,3.68
2010-11-18,63.85,64.6,65.36,63.75,8211,52871238.46,2.56,2.74,1.72,4.19
2010-11-19,65.36,65.59,65.67,64.45,8867,57661331.09,1.89,1.53,0.99,4.52
2010-11-22,65.18,66.03,66.79,64.8,10011,66132090.6,3.03,0.67,0.44,5.11
2010-11-24,65.0,66.94,67.12,64.33,12600,83465223.67,4.23,1.38,0.91,6.43
2010-11-25,66.95,66.64,67.97,66.12,9306,62260705.37,2.76,-0.45,-0.3,4.75
2010-11-26,66.6,65.1,66.6,64.88,8185,53402569.11,2.58,-2.31,-1.54,4.18
2010-11-29,65.65,65.83,66.6,65.02,8299,54774545.4,2.43,1.12,0.73,4.23
2010-11-30,65.1,63.95,65.49,62.8,9018,57774715.67,4.09,-2.86,-1.88,4.6
2010-12-01,63.15,60.7,63.15,59.98,30559,185006061.19,4.96,-5.08,-3.25,12.47
2010-12-02,61.17,61.49,62.0,60.3,17899,109477522.45,2.8,1.3,0.79,7.31
2010-12-03,61.25,60.61,61.54,60.0,11702,70776067.08,2.5,-1.43,-0.88,4.78
2010-12-06,60.81,59.08,61.06,58.68,13043,77582546.17,3.93,-2.52,-1.53,5.32
2010-12-07,59.08,59.2,59.49,57.08,11290,65548135.97,4.08,0.2,0.12,4.61
2010-12-08,58.6,59.48,60.4,58.51,12763,76063462.26,3.19,0.47,0.28,5.21
2010-12-09,59.0,60.07,60.98,58.76,11146,67121627.61,3.73,0.99,0.59,4.55
2010-12-10,59.77,59.52,60.19,58.05,10045,59362696.86,3.56,-0.92,-0.55,4.1
2010-12-13,58.1,60.49,60.7,58.1,12958,77908688.97,4.37,1.63,0.97,5.29
2010-12-14,60.5,62.38,62.72,60.31,17761,110031375.4,3.98,3.12,1.89,7.25
2010-12-15,62.33,61.3,63.0,61.18,14496,90209851.13,2.92,-1.73,-1.08,5.92
2010-12-16,61.1,60.8,61.3,60.5,8552,51959283.74,1.31,-0.82,-0.5,3.49
2010-12-17,60.8,60.87,61.35,60.5,6109,37196781.49,1.4,0.12,0.07,2.49
2010-12-20,61.0,59.68,61.6,58.5,9352,56151292.09,5.09,-1.95,-1.19,3.82
2010-12-21,58.81,60.39,60.86,58.81,7143,43024895.33,3.43,1.19,0.71,2.92
2010-12-22,60.19,59.71,61.27,59.5,6866,41452908.52,2.93,-1.13,-0.68,2.8
2010-12-23,59.71,58.3,59.9,58.22,6934,40822899.77,2.81,-2.36,-1.41,2.83
2010-12-24,58.28,56.55,58.3,56.3,8712,49715688.36,3.43,-3.0,-1.75,3.56
2010-12-27,56.52,54.83,57.49,54.83,8886,49928736.65,4.7,-3.04,-1.72,3.63
2010-12-28,54.53,52.18,54.99,52.18,9577,50727347.15,5.12,-4.83,-2.65,3.91
2010-12-29,52.5,53.49,53.49,52.01,5558,29292120.83,2.84,2.51,1.31,2.27
2010-12-31,53.49,55.13,55.48,53.03,7828,42563212.61,4.58,3.07,1.64,3.2
2011-01-04,55.55,55.29,55.59,54.62,6661,36752705.4,1.76,0.29,0.16,2.72
2011-01-05,55.4,55.15,55.78,55.03,6409,35472600.6,1.36,-0.25,-0.14,2.62
2011-01-06,55.0,53.6,55.0,53.52,7440,40144482.86,2.68,-2.81,-1.55,3.04
2011-01-07,53.61,58.96,58.96,53.55,35195,204859752.66,10.09,10.0,5.36,14.37
2011-01-10,58.01,57.5,59.15,57.35,24002,139953694.02,3.05,-2.48,-1.46,9.8
2011-01-11,57.5,59.18,61.36,57.25,22684,135559597.06,7.15,2.92,1.68,9.26
2011-01-12,59.29,58.95,59.29,58.01,11489,67317793.15,2.16,-0.39,-0.23,4.69
2011-01-13,59.08,59.17,61.0,59.0,12430,74443042.57,3.39,0.37,0.22,5.07
2011-01-14,59.17,55.9,59.18,55.68,13872,78422983.34,5.92,-5.53,-3.27,5.66
2011-01-17,55.5,52.9,55.52,52.85,11214,60224222.58,4.78,-5.37,-3.0,4.58
2011-01-18,52.0,52.49,52.55,51.2,6832,35437182.36,2.55,-0.78,-0.41,2.79
2011-01-19,52.49,53.88,54.27,52.49,6945,37272060.78,3.39,2.65,1.39,2.83
2011-01-20,53.91,50.0,53.91,50.0,9154,47520971.55,7.26,-7.2,-3.88,3.74
2011-01-21,49.98,50.55,51.1,49.4,7196,36284354.03,3.4,1.1,0.55,2.94
2011-01-24,51.38,48.43,51.38,48.3,7534,37145573.03,6.09,-4.19,-2.12,3.07
2011-01-25,48.41,47.67,48.42,46.15,7417,34892550.39,4.69,-1.57,-0.76,3.03
2011-01-26,47.5,48.46,48.57,47.2,4045,19455431.11,2.87,1.66,0.79,1.65
2011-01-27,48.89,49.84,50.97,47.98,7009,35003555.23,6.17,2.85,1.38,2.86
2011-01-28,49.75,49.88,50.18,49.0,4825,23903166.73,2.37,0.08,0.04,1.97
2011-01-31,49.7,50.22,50.55,49.13,5040,25182426.83,2.85,0.68,0.34,2.06
2011-02-01,50.31,50.87,52.05,50.27,5829,29782485.11,3.54,1.29,0.65,2.38
2011-02-09,50.01,48.83,50.92,48.53,5547,27544203.3,4.7,-4.01,-2.04,2.26
2011-02-10,48.55,50.54,50.55,48.55,5392,26914212.16,4.1,3.5,1.71,2.2
2011-02-11,50.48,51.05,52.0,50.34,8153,41781305.69,3.28,1.01,0.51,3.33
2011-02-14,51.05,52.23,52.45,50.68,9669,50017556.94,3.47,2.31,1.18,3.95
2011-02-15,52.09,52.98,54.48,52.04,13189,70228273.98,4.67,1.44,0.75,5.38
2011-02-16,52.79,54.44,54.57,52.41,12190,65753259.57,4.08,2.76,1.46,4.98
2011-02-17,54.97,58.65,59.73,54.06,29364,166952800.81,10.42,7.73,4.21,11.99
2011-02-18,57.6,56.43,58.8,56.18,18961,108630917.34,4.47,-3.79,-2.22,7.74
2011-02-21,55.8,56.54,57.0,55.3,9924,55918890.76,3.01,0.19,0.11,4.05
2011-02-22,56.01,54.0,57.22,53.91,13106,72338588.14,5.85,-4.49,-2.54,5.35
2011-02-23,53.3,54.1,54.57,53.3,6904,37332419.08,2.35,0.19,0.1,2.82
2011-02-24,53.9,54.93,55.9,53.9,7465,40941130.76,3.7,1.53,0.83,3.05
2011-02-25,54.97,55.17,55.38,54.1,6267,34383159.65,2.33,0.44,0.24,2.56
2011-02-28,55.48,56.01,56.29,54.9,8248,45956286.55,2.52,1.52,0.84,3.37
2011-03-01,55.88,57.8,60.73,55.88,20741,121589933.59,8.66,3.2,1.79,8.47
2011-03-02,57.56,56.83,57.56,56.31,8030,45595375.72,2.16,-1.68,-0.97,3.28
2011-03-03,57.68,56.16,58.8,55.99,8357,47951043.24,4.94,-1.18,-0.67,3.41
2011-03-04,56.0,56.13,56.3,55.0,6040,33621619.63,2.31,-0.05,-0.03,2.47
2011-03-07,56.38,57.29,57.54,56.13,7775,44225446.57,2.51,2.07,1.16,3.17
2011-03-08,57.35,57.88,58.49,57.12,9090,52626661.1,2.39,1.03,0.59,3.71
2011-03-09,57.69,57.0,57.83,56.8,7068,40363409.42,1.78,-1.52,-0.88,2.89
2011-03-10,57.0,55.33,57.5,55.06,8524,47548944.3,4.28,-2.93,-1.67,3.48
2011-03-11,55.19,54.95,55.96,54.89,6612,36583480.22,1.93,-0.69,-0.38,2.7
2011-03-14,54.95,55.08,55.69,54.5,5131,28177835.75,2.17,0.24,0.13,2.09
2011-03-15,55.0,55.65,55.69,53.01,10002,54260093.73,4.87,1.03,0.57,4.08
2011-03-16,55.75,56.72,57.03,55.35,10756,60823892.62,3.02,1.92,1.07,4.39
2011-03-17,56.25,54.72,56.25,54.3,7317,40529971.67,3.44,-3.53,-2.0,2.99
2011-03-18,55.0,54.71,55.45,54.61,2988,16403730.87,1.54,-0.02,-0.01,1.22
2011-03-21,54.82,53.42,54.89,53.1,7100,38100357.79,3.27,-2.36,-1.29,2.9
2011-03-22,53.49,52.67,53.88,52.2,4764,25143280.87,3.14,-1.4,-0.75,1.94
2011-03-23,52.67,53.35,53.67,52.25,3990,21226283.77,2.7,1.29,0.68,1.63
2011-03-24,53.5,52.81,53.8,52.66,5191,27526643.04,2.14,-1.01,-0.54,2.12
2011-03-25,52.8,53.0,53.43,52.78,5493,29095092.3,1.23,0.36,0.19,2.24
2011-03-28,52.97,53.89,54.46,52.97,7733,41585222.2,2.81,1.68,0.89,3.16
